127.0.0.1 - - [03/May/2024:12:58:29 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [03/May/2024:13:00:51 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:01:10 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16536
0:0:0:0:0:0:0:1 - - [03/May/2024:13:01:10 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:02:49 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16536
0:0:0:0:0:0:0:1 - - [03/May/2024:13:02:49 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:00 +0530] "GET /project_3/ctl/ProductCtl HTTP/1.1" 200 15938
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:00 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:16 +0530] "POST /project_3/ctl/ProductCtl HTTP/1.1" 200 16174
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:16 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:21 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16985
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:21 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:28 +0530] "GET /project_3/ctl/ProductCtl?id=1 HTTP/1.1" 200 15949
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:28 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:33 +0530] "POST /project_3/ctl/ProductCtl HTTP/1.1" 200 16173
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:33 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:38 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:38 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:47 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:47 +0530] "GET /project_3/ctl/ProductCtl HTTP/1.1" 200 15938
0:0:0:0:0:0:0:1 - - [03/May/2024:13:03:47 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:00 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:00 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:02 +0530] "GET /project_3/ctl/ProductCtl?id=2 HTTP/1.1" 200 15959
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:02 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:06 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:06 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:11 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 16092
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:11 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:14 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:14 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:14 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:19 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 16092
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:19 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:21 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:21 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:22 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:26 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:26 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:26 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:28 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:28 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:28 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:34 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 13546
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:34 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:39 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:39 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:55 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 16101
0:0:0:0:0:0:0:1 - - [03/May/2024:13:04:55 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:24 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:24 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:30 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:30 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:36 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 13546
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:36 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:43 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:43 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:09:43 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:10:08 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 500 1010
0:0:0:0:0:0:0:1 - - [03/May/2024:13:10:09 +0530] "GET /project_3/ErrorCtl/img/logo.png HTTP/1.1" 404 979
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:35 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:35 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:50 +0530] "POST /project_3/ctl/ProductListCtl HTTP/1.1" 200 16092
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:50 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:59 +0530] "GET /project_3/ctl/ProductListCtl HTTP/1.1" 200 16995
0:0:0:0:0:0:0:1 - - [03/May/2024:13:12:59 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
