127.0.0.1 - - [01/May/2024:13:17:31 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [01/May/2024:13:23:45 +0530] "GET /project_3/ctl/CourseListCtl HTTP/1.1" 200 17953
0:0:0:0:0:0:0:1 - - [01/May/2024:13:23:49 +0530] "GET /project_3/ctl/CollegeListCtl HTTP/1.1" 200 19982
0:0:0:0:0:0:0:1 - - [01/May/2024:13:23:49 +0530] "GET /project_3/img/colleges.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2024:13:24:45 +0530] "GET /project_3/ctl/RoleListCtl HTTP/1.1" 200 15532
0:0:0:0:0:0:0:1 - - [01/May/2024:13:24:51 +0530] "GET /project_3/ctl/MarksheetListCtl HTTP/1.1" 200 18271
0:0:0:0:0:0:0:1 - - [01/May/2024:13:24:51 +0530] "GET /project_3/img/universe_02.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/May/2024:13:24:56 +0530] "GET /project_3/ctl/UserListCtl HTTP/1.1" 200 21718
0:0:0:0:0:0:0:1 - - [01/May/2024:13:24:56 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:01 +0530] "GET /project_3/ctl/BankListCtl HTTP/1.1" 200 17127
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:01 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:05 +0530] "GET /project_3/ctl/EmployeeListCtl HTTP/1.1" 200 17433
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:05 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:09 +0530] "GET /project_3/ctl/MyProfileCtl HTTP/1.1" 200 18407
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:09 +0530] "GET /project_3/img/space_img.jpg HTTP/1.1" 200 7373945
0:0:0:0:0:0:0:1 - - [01/May/2024:13:25:09 +0530] "GET /resources/demos/style.css HTTP/1.1" 404 784
